urlid,label
4042,0.12179443188187507
8471,0.9999969190338317
1164,0.9999997230082126
6684,0.9999994877701952
9006,0.11321670632829885
7018,0.05502267887908631
8685,0.9999999976128263
3402,0.07739656530277142
477,0.9999999382326274
6731,0.9999980138758698
2293,0.035274441248113186
3651,0.07663416069555222
1917,0.9999999974139384
1063,0.12949809893664238
2110,0.008053580289091145
5318,0.07878719051642569
9842,0.015377427267354053
3946,0.05877244074414259
334,0.9999999279702133
271,0.9999999993286963
6984,0.008784862326166121
8979,0.9999999846337917
1502,0.048930961508791525
8945,0.9999980253327547
2839,0.12949809893664238
1499,0.07188775951369702
7298,0.08164649349254269
3294,0.004042480542211523
2949,0.9999999972249257
4156,0.9999999996721062
1391,0.9999999588165143
2152,0.9999970776718137
8004,0.033394081016018956
2807,0.999999935480752
497,0.0027358386627023158
3201,0.1063761169110333
6704,0.999999968089064
1650,0.01083918048880375
3561,0.9999975981707031
10154,0.9999999996421507
7461,0.11534898586556634
4064,0.9999995800358298
8138,0.06682554989319806
383,0.9999996383356502
1754,0.9999999922111175
5053,0.07290298831015066
4881,0.1048171348570882
5483,0.9999980901742203
4089,0.11764628863460681
4781,0.11590041047795148
6657,0.11427883976638908
4763,0.9999999988467265
5354,0.005476175460755748
8579,0.9999972999035942
3880,0.9999999410019966
7053,0.12949809893664238
6006,0.9999976677454445
8197,0.11680706798477472
9259,0.01605700514809066
1656,0.9999999979221966
6410,0.999996885550249
10530,0.011286374897947907
8262,0.9999985244665611
5526,0.9999971366896659
1033,0.9999997186211591
7822,0.9999993280799894
10119,0.11347244999299436
10207,0.9999999800462773
8796,0.06273641246628055
9297,0.999999759225268
3692,0.11165550492948165
6928,0.10448767750475219
4783,0.9999999979345913
2989,0.372032444389939
4981,0.9999981290338587
8198,0.9999981790692634
5039,0.9999980875098702
8513,0.9999992840690615
8073,0.12949809893664238
6886,4.376436741174127e-05
10159,0.9999999972898677
6514,0.9999978311228778
4265,0.9999999991390357
7021,0.999998815366509
8949,0.00024956504689125866
7846,0.03945677802165917
7275,0.10335140156938287
1675,0.9999971212995574
1641,0.12943264642792943
8747,0.9999972318836677
8438,0.12949809893664238
4467,0.9999973835707032
9109,0.08251653470512281
1020,0.03918872635548039
3554,0.9999975531699298
6167,0.9999999991839227
3738,0.12068849874598264
9791,0.12949809893664238
2180,0.5999174061896726
6153,0.9999999999635706
7474,0.999999081048186
5592,6.115078350740637e-05
8568,0.06044287801597308
8131,0.9999978038202835
10182,0.999999848699303
741,0.9999987811803502
1080,0.9999997486292005
2749,0.9999999998494179
9685,0.00029344164352942324
1659,0.9999981092442461
7079,0.9999975588182377
2557,0.9999984169411057
2331,0.10787298362728905
6322,0.99999744950743
1961,0.0010101009219697218
4260,0.09908126911734272
3041,0.9999974438652289
8364,0.9809917378584406
8550,0.9999999996386862
8577,0.9999974484008195
5568,0.9999986106785955
9780,0.011659749277757658
6500,0.08439905608577375
9409,0.9999975487547484
2528,0.08992055861417558
1014,0.9999975195721538
6420,0.9999999984749731
3482,0.9999974339743843
5906,0.02794766709249439
8202,0.9999965748566384
2814,0.9999975107551773
1536,0.9999999517584169
709,0.999999999363383
7212,0.9999979437450587
1867,0.9999964287972456
7936,0.11878433814562049
6995,0.1155355394979101
2399,0.9999999986906353
593,0.0961338031190386
8483,0.12066840736179042
2030,0.9999979427988446
7230,0.9999974662969245
6289,0.9999981744897112
4656,0.12949809893664238
8588,0.10185417687042818
203,0.005344079713279011
7906,0.07665960630278126
6943,0.9999975055806349
552,0.9999981613025101
2198,0.9999979919415733
10515,0.9999981568241088
4384,0.9999962111137696
9396,0.12938680324130108
10384,0.04647735721870279
2867,0.12949809893664238
1883,0.9999973109971834
9079,0.12949809893664238
4751,0.12949809893664238
770,0.9999981655456132
843,0.03636753820442503
9834,0.01226644327276455
4668,0.12566531396981404
10080,0.07059394751329147
5834,0.09949039135114231
10338,0.9999977058985212
304,0.9999972263019505
2927,0.9999980181674131
3033,0.9999999978827103
7136,0.08658993981969593
6807,0.12949809893664238
5278,0.9999976109593334
3992,0.05739369497308392
3725,0.999996429088395
8016,0.999997350585927
6151,0.9999999987856788
1914,0.12949809893664238
6259,0.9999976993446258
3043,0.9999940057112238
3955,0.8721699130427537
9157,7.16548956804035e-05
3079,0.9999983622184825
3042,0.06392417173188517
359,0.0036159030654947105
4542,0.073663641049996
6589,0.9999999980539039
6232,0.9999999961335123
7748,0.02593165297657516
4043,0.11013836961848406
6331,0.9999983336464165
1482,0.9999998627005907
6521,0.10859512782019226
1106,0.9999984710538403
6127,0.11455345478319885
3112,0.9999969121866426
2410,0.9999999986695418
6327,0.12291579779707527
7821,0.08940939873174232
4877,0.06294590071406893
5236,0.06389168457245757
3470,0.9999999997783923
9037,0.12949809893664238
4627,0.12949809893664238
1491,0.005713218623107712
8337,0.9999999995019481
9578,0.09789831079554341
4212,0.1075863319811442
8234,0.9999999881067153
1776,0.999999714318929
2551,0.02757821499392748
1594,0.999997315873325
9347,0.08872112381341803
5004,0.11944006917444523
9182,0.9999960335170774
2422,0.9999986029658271
6882,0.0011449215811548687
3369,0.9999998285515215
9386,0.9999978030956899
9406,0.00040648505445799155
7869,0.9999999997646942
3851,0.12949809893664238
9117,0.06588559701872862
4163,0.9999972265116479
5369,0.05753737397904035
2381,0.9999999996640438
6591,0.9999979319337547
8537,0.9999999929050309
3986,0.07849926692365285
136,0.114130296510057
5155,0.9999981985538793
5219,0.9999974027462167
3134,0.09068538433342388
4394,0.12949809893664238
3571,0.004466310829029306
942,0.9999971082357421
9092,0.9999999956658303
1761,0.06775960161555335
3217,0.0012637474461468833
5968,0.005458799747107879
8540,0.9999976966669261
471,0.372032444389939
5986,0.06929261344129171
2812,0.9999969766692949
5435,0.008550763238850479
1451,0.10913243099913109
5642,0.9999999998749681
1932,0.0301878639808275
936,0.00026653316910381147
1791,0.9999982333205224
2289,0.9999998582217827
5922,0.10690728203597916
3507,0.9999994079665885
442,0.0015297186159720223
4466,0.019080946016898206
7463,0.07961570598755427
9784,0.12949809893664238
2378,0.12949809893664238
10400,0.049105269006482044
4008,0.9999975419698558
7605,0.07026306809468674
2252,0.12949809893664238
6737,0.11612290518750694
5331,0.9999999907111738
1720,0.11748491026120755
1600,0.026219731861889896
4838,0.0008722060742240164
6534,0.06332606184962075
6999,0.999998591529034
7445,0.9999975393850299
7067,0.10226667259006186
2565,0.9999999987836808
4287,0.12732604113426557
827,0.999998148354945
5739,0.12949809893664238
146,0.026656085509593874
7215,0.0001293416530420587
4693,0.9999972212011524
2184,0.9999980602351728
2771,0.11784218810646904
10503,0.9999999862785267
2529,3.9857470890005064e-05
3976,0.9999996671535284
3362,0.007635693309326334
9938,0.9999999861155087
7271,0.06077486298724824
655,0.9999995306559992
6274,0.038855587630259654
6746,0.08476786220236096
9448,0.9999972606978009
5628,0.00828320900510512
5477,0.999999721641589
9955,0.10903714407423229
8215,0.9999970366715775
10350,0.0012606117041203408
486,0.0042406032157712254
5924,0.9999999927990335
3900,0.07836364419583279
8015,0.9999995829604879
3915,0.060989937725725044
3984,0.0342596912235117
10417,0.9999964279836243
8000,0.9999977319372311
5959,0.11385421648465255
10018,0.11210049190374062
9523,0.07222632224266415
3098,0.12949809893664238
4378,0.9413549704065471
201,0.9999977941944223
8478,0.9999999768666836
2718,0.11831873681715788
8801,0.00023466396047450738
