urlid,label
5865,0.9169373574480992
782,0.2223814805776776
6962,0.3209759097726734
7640,0.2350997120633327
3589,0.33998740245106196
6719,0.24812520033497487
3905,0.23448882747742233
9841,0.9166057867539212
7447,0.20734239529399653
4776,0.2624238976424385
2879,0.32312991626531423
2620,0.32312991626531423
10479,0.18878069540749245
1105,0.2678310201699029
1849,0.5652840480820268
8286,0.41499795903447645
8344,0.9168362120225366
10486,0.9167264598152441
8661,0.9166481403203489
7188,0.21669930730203554
1433,0.9168257153596122
677,0.5389343487048242
469,0.6546571837372179
6988,0.18945286578521212
8024,0.24347574376743802
6896,0.30819241514266305
9154,0.2013739896835021
342,0.32312991626531423
50,0.2036033746069706
983,0.21839190663053246
6933,0.2066981343955579
8271,0.21397222754455472
5602,0.32312991626531423
4505,0.22881279560906187
4966,0.9169038961837149
2390,0.2575497515682055
6736,0.2235618221251658
4660,0.9166577568893025
7560,0.916917977422192
3840,0.9177439835576109
5823,0.916603114552375
5789,0.9166445548805341
1595,0.32312991626531423
6770,0.7659651226531906
3522,0.6521219589896051
5584,0.9169175713575703
8323,0.9169375267175043
3862,0.9170097027818201
373,0.27754144681567644
7345,0.18822917063654074
7708,0.9168236934935934
1398,0.9169317432085455
4298,0.19417033434377348
7467,0.20926292628395757
1878,0.9166598728353793
1832,0.21997751292014367
625,0.29381726409335635
7438,0.19993723921595047
9961,0.9166053376626458
7117,0.23307907701698521
8190,0.19591076189214682
1713,0.6691182193035805
949,0.31599200831665375
9246,0.20051368186652352
2326,0.19357308954259825
8942,0.1887178441999373
4458,0.34405445369079535
4659,0.3002252816652244
9522,0.18809991580614494
2497,0.9168407395213137
9836,0.32312991626531423
3808,0.9166197239977488
5575,0.9166285987973867
5714,0.32312991626531423
2490,0.9168989882176917
6812,0.19091781962624876
4335,0.2499799369999395
10014,0.9166859322060048
5889,0.9167390140921681
482,0.9169062698523267
8082,0.24927243831162385
5856,0.9166488751128141
8866,0.2783474492669883
2624,0.9167095046224686
1371,0.9169314706472751
4436,0.19339211921118277
2972,0.9166246426701946
3638,0.916603826252442
6249,0.32312991626531423
7602,0.18971371128125428
9624,0.9166886666306366
7567,0.18845425003368457
6578,0.22218343091902165
7590,0.32312991626531423
8590,0.9167966151453854
10520,0.9166180995642481
1906,0.32312991626531423
1373,0.18802352361401067
1601,0.9168331497331027
4754,0.2483065420655484
8208,0.1899040688253433
1658,0.916616263858998
1352,0.916811390424535
8143,0.7517360046481864
7760,0.9148184565907373
7836,0.32312991626531423
9769,0.3341620122608256
