urlid,label
4042,3.19479539724439e-11
8471,0.9699651339039299
1164,0.9289369685580692
6684,0.9904206305144927
9006,9.779030140101521e-11
7018,0.006192120094431837
8685,0.9001979816557872
3402,0.0038009907540855004
477,0.9398226407292979
6731,0.9999996553927926
2293,0.02579999073695947
3651,0.005787925673462042
1917,0.9203863928557061
1063,0.4149379234011522
2110,0.04835200675472542
5318,0.004391057547807945
9842,0.028819963990070793
3946,0.0005705778671604224
334,0.9935286649512405
271,0.9354050323295219
6984,0.019610104787895304
8979,0.8815714956928788
1502,0.03358393369766829
8945,0.9999997772769998
2839,0.4149379234011522
1499,0.012829003788317736
7298,0.018455031017794943
3294,0.0002454153380341768
2949,0.8943900987207183
4156,0.8652685569838735
1391,0.902517041893122
2152,0.9999633142894992
8004,0.01075288893700752
2807,0.8609962568309719
497,0.04046648282216142
3201,0.014741817664570776
6704,0.9520323791143369
1650,0.0030751822147300424
3561,0.9996029023859458
10154,0.9851068084644857
7461,0.00017189516960548925
4064,0.9556405360658732
8138,0.0012372900121543791
383,0.998883789900224
1754,0.8888971711817529
5053,9.528386085248991e-05
4881,0.0004834813405857133
5483,0.7766518060208517
4089,0.006146123960150041
4781,6.536719039125827e-06
6657,0.0001420513280089294
4763,0.9356516633276831
5354,0.02106258313561001
8579,0.9999778144408346
3880,0.9650004469483585
7053,0.4149379234011522
6006,0.9774034165068175
8197,1.126401093384966e-06
9259,0.14777392759891925
1656,0.9686701962623863
6410,0.9758278589282252
10530,0.013759351142338025
8262,0.9994186402726617
5526,0.9999999999999996
1033,0.9778069968370718
7822,0.9497233482754336
10119,6.6594131544456615e-06
10207,0.9899674113724252
8796,0.011675192805077101
9297,0.9982010316287306
3692,2.4174886510910934e-10
6928,0.0007644225871534027
4783,0.9123405801653522
2989,0.46812933315273664
4981,0.9999999953530105
8198,0.9760839692858374
5039,0.9999974464721104
8513,0.9719210490706723
8073,0.4149379234011522
6886,0.07342565510730847
10159,0.9236209221166849
6514,0.9999981216468458
4265,0.9142039491480591
7021,0.99739632130416
8949,0.0643565795820673
7846,0.019298863744120955
7275,0.0017644267744243432
1675,0.9999849415038771
1641,0.016113145671639115
8747,0.9999999418073885
8438,0.4149379234011522
4467,0.9922248053499277
9109,0.005909786227526959
1020,0.019881371535921906
3554,0.9948182044314208
6167,0.9449919403742695
3738,0.005901619935505024
9791,0.4149379234011522
2180,0.5032000965797151
6153,0.9579291224006083
7474,0.9948733212913162
5592,0.11950261957243762
8568,0.0245135109716608
8131,0.9999998904475123
10182,0.9738677708499858
741,0.9644702478502553
1080,0.8078813189849248
2749,0.9604929208891374
9685,0.050416653374520844
1659,0.9994674663716614
7079,0.9999928038009149
2557,0.9999982594222854
2331,0.03140968749884356
6322,0.9999999998484381
1961,0.12900705938546833
4260,0.014162604411214025
3041,0.9927628449261205
8364,0.5914781130612728
8550,0.9570947907760987
8577,0.9959815944535501
5568,0.9998283179535193
9780,0.043109989929705196
6500,0.008020164237012066
9409,0.9999902153600035
2528,3.518605908888806e-05
1014,0.9999999991676636
6420,0.8515772497224701
3482,0.9876797608786843
5906,0.06256072294537207
8202,0.9999999999911888
2814,0.9999993869205763
1536,0.9403668856622744
709,0.9145177540177234
7212,0.9999973377560255
1867,0.9986897525006408
7936,2.283289441895549e-06
6995,0.0020488479948931955
2399,0.9535548969996605
593,0.041002041462639686
8483,5.788819461665293e-06
2030,0.9999995469122517
7230,0.9999775513504569
6289,0.9999901034554548
4656,0.4149379234011522
8588,0.003563711840867941
203,0.09651917966016749
7906,0.014476984923268642
6943,0.999914675404803
552,0.9993554626987559
2198,0.9999993046278691
10515,0.9998332479601159
4384,0.9847816825874784
9396,2.0698131319420199e-07
10384,0.0017901813607571419
2867,0.4149379234011522
1883,0.9999999881401088
9079,0.4149379234011522
4751,0.4149379234011522
770,0.9999911044386377
843,0.006705044172096441
9834,0.09035183388176754
4668,0.010428835094470458
10080,0.015733336466259098
5834,0.01797367178475069
10338,0.9930280928214171
304,0.9857924562455808
2927,0.9978541597949269
3033,0.9452958136672863
7136,0.23826522796819377
6807,0.4149379234011522
5278,0.9999999998802318
3992,0.2045979068718234
3725,1.0
8016,0.9932397897632976
6151,0.966342248317503
1914,0.4149379234011522
6259,0.9999999999998574
3043,0.9002583686648529
3955,0.4705884731619821
9157,0.013227631213227736
3079,0.9999999927563199
3042,0.0035731462749746257
359,0.07646190030858382
4542,0.02705192763242297
6589,0.9510011820081427
6232,0.9056975472960941
7748,0.012475831751036288
4043,0.002157932542261207
6331,0.9999999426154831
1482,0.9928866008468921
6521,0.002797098821268764
1106,0.9786473423366264
6127,2.135035932989977e-06
3112,0.9942529068324346
2410,0.9897670144020407
6327,3.2410457496239054e-09
7821,0.018868521517943448
4877,0.008839083695066688
